id,name,type,source,price,length_m,width_m,tonnage,build_year,engine_hours,engine_power_hp,engine_make,generator_kva,bow_thruster_hp,fuel_tank_liters,num_holds,hull_type,clearance_height_m,cargo_capacity_m3,double_hull,has_bow_thruster,engine_revision_year,certificate_valid,price_per_meter,price_per_ton,vessel_age,days_on_market,is_outlier,canonical_vessel_id
3bc21423-8646-4d9e-8c70-899ab74e4032,Wendy,Motorvrachtschip,pcshipbrokers,3650000.0,86.0,10.0,1750.0,2024.0,,,,,,,,,,,,,,,42441.86,2085.71,2.0,122,True,
3c6af80c-c6cc-4d6b-833e-7ec463de57bf,Evolutie,Beunschip,pcshipbrokers,395000.0,70.0,7.2,831.0,1966.0,,,,,,,,,,,,,,,5642.86,475.33,60.0,122,False,
3d521f82-7e0b-4e6d-a62c-7f24a7a5cbc6,ALAIN D,Tankschip,rensendriessen,2600000.0,85.9,9.5,,,,,,,,,,,,,,,,,30267.75,,,115,False,
3dc45492-591b-4239-9e3b-5d9db90e08ce,Rs rose,Motorvrachtschip,gsk,1275000.0,85.64,9.51,1793.99,1973.0,53768.0,1379.0,Caterpillar,42.5,,,1.0,welded,7.0,1850.0,True,True,2022.0,True,14887.9,710.71,53.0,122,False,
3df53807-4a60-49af-85a1-2b9eea9f515c,Cigno Minore,Motorvrachtschip,rensendriessen,2150000.0,105.0,9.5,1833.0,2002.0,54173.0,1278.0,Mitsubushi,40.0,450.0,33000.0,,,,,,True,,True,20476.19,1172.94,24.0,122,False,
3e332a8f-bc14-4418-a19f-0f2e0c4f1e53,Bornrif,Motorvrachtschip,gsk,2200000.0,110.0,11.4,3105.0,1994.0,,,,,,,,,,,,,,,20000.0,708.53,32.0,122,False,
3e3621eb-2411-4f31-9b1c-275520c980f1,Via,Motorvrachtschip,gtsschepen,140000.0,67.0,7.04,693.0,1960.0,50000.0,720.0,MWM,17.5,320.0,10000.0,1.0,welded,4.0,1100.0,False,True,2018.0,True,2089.55,202.02,66.0,87,False,
3e6f5467-85f7-40da-bf97-32fdbf9cb69a,Seceda,Motorvrachtschip,pcshipbrokers,625000.0,63.0,7.2,806.0,2002.0,8234.0,500.0,Scania,65.0,344.0,12000.0,,welded,5.5,1027.0,,True,,True,9920.63,775.43,24.0,52,False,
3eabc002-aa3e-4e2f-bed9-9c4dc65652c0,Horizon,Beunschip,pcshipbrokers,425000.0,62.0,7.18,762.0,1963.0,28221.0,600.0,Cummins,25.0,300.0,13000.0,,welded,5.55,,,True,2021.0,True,6854.84,557.74,63.0,122,False,
3ebdce8d-72d7-475e-aeaf-53f60dc344c4,Navigatio,Motorvrachtschip,pcshipbrokers,495000.0,80.65,9.2,1260.0,1926.0,5000.0,600.0,Cummins,25.0,320.0,11800.0,,riveted,5.25,1950.0,,True,,True,6137.63,392.86,100.0,122,False,
3ee81eac-2ab6-4939-a14b-4f941896a40c,Stavria,Tankschip,pcshipbrokers,2850000.0,85.98,9.6,1598.0,2009.0,,,,,,,,,,,,,,,33147.24,1783.48,17.0,122,False,
3f715d94-c507-4810-8517-7f1f623a70a5,Pergo,Motorvrachtschip,pcshipbrokers,695000.0,80.06,9.22,1525.0,1928.0,21159.0,450.0,Volvo,,510.0,19000.0,,riveted,5.35,2300.0,,True,,True,8680.99,455.74,98.0,122,False,
406a0db9-6ef6-4dfb-9109-6046cd8b45c2,Spintore & Spintore II,Koppelverband,rensendriessen,2795000.0,104.99,11.4,2987.0,1982.0,4000.0,,Caterpillar,,,,,,,,,,2024.0,True,26621.58,935.72,44.0,122,False,
414dd78f-f0e2-4ac5-a0ff-9d108e35e326,Chrida,Motorvrachtschip,pcshipbrokers,1200000.0,84.35,9.48,1575.0,1988.0,,,,,,,,,,,,,,,14226.44,761.9,38.0,122,False,
4218d695-56de-4c87-ade8-fc5fecfe3f49,Johanna Adriana,Beunschip,pcshipbrokers,395000.0,57.28,7.02,833.0,1963.0,,550.0,Volvo Penta,,220.0,10000.0,,,5.6,,,True,2021.0,True,6895.95,474.19,63.0,122,False,
43562c2a-7bb6-427f-a772-0c09b05ece8c,General,Motorvrachtschip,gsk,1200000.0,85.12,10.0,1410.0,1962.0,700.0,608.0,Cummins,,,,2.0,,6.46,,,True,,True,14097.74,851.06,64.0,122,False,
435e1440-c380-467f-bc1c-af472e17b1fb,Cetus,Motorvrachtschip,rensendriessen,1995000.0,110.0,11.4,2414.0,1993.0,,,Caterpillar,,,,,,,,,,,True,18136.36,826.43,33.0,10,False,
4362d6c4-508a-4fe5-8cb3-d031c243e036,Via Nova,Motorvrachtschip,pcshipbrokers,339500.0,60.1,6.6,610.0,1963.0,22750.0,550.0,Volvo,25.0,,8500.0,,riveted,4.47,1025.0,,,,True,5648.92,556.56,63.0,2,False,
4401e4c5-76e1-4415-9cc8-a08fbbce6834,Compaan,Tankschip,galle,4075000.0,109.87,11.45,3594.549,2010.0,,,,71.0,,,,,5.41,3768.0,,,,,37089.29,1133.66,16.0,2,False,
447423bb-27a3-49e4-a22c-8d3aad1723b6,Storm,Motorvrachtschip,gsk,200000.0,69.96,7.25,1038.0,1964.0,,,,,,,,,,,,,,,2858.78,192.68,62.0,38,False,
4579fc4b-70ac-4180-95cb-9006963a7292,Annapurna,Tankschip,gsk,950000.0,85.0,8.99,1411.0,1987.0,54525.0,1014.0,Caterpillar,70.0,235.0,,,welded,,,,True,,False,11176.47,673.28,39.0,122,False,
45803dcb-f10f-4097-acc9-0f0a58f80fdd,Impuls,Koppelverband,galle,5195000.0,92.96,11.45,2504.95,2005.0,,,,,,,1.0,,,,,,,,55884.25,2073.89,21.0,2,False,
461383e5-2f84-484c-b348-f2e32b55f461,Tim I en II,Koppelverband,rensendriessen,4500000.0,110.0,11.45,2556.0,2000.0,,,Caterpillar,,470.0,52000.0,,,,,,True,,True,40909.09,1760.56,26.0,122,False,
46238150-a96e-4933-ab54-0b98d2e42ffa,Bernard,Motorvrachtschip,gsk,250000.0,55.0,7.2,734.0,1964.0,,304.0,Caterpillar ,17.0,,,2.0,,5.0,1000.0,False,,2023.0,True,4545.45,340.6,62.0,122,False,
46c0ac2e-f13f-460a-ad82-4bfec6952480,Sanitas,Motorvrachtschip,pcshipbrokers,1100000.0,85.58,11.05,2021.0,1958.0,11500.0,650.0,Volvo Penta,40.0,320.0,54000.0,,riveted,6.0,2800.0,,True,,True,12853.47,544.29,68.0,17,False,
46dfee45-fdd4-44e6-8eb8-4916869c33d6,Laco,Duwbak,pcshipbrokers,400000.0,85.0,11.4,2111.0,1979.0,,,,,,,,,,,,,,True,4705.88,189.48,47.0,122,False,
46fdd2d6-976d-4243-9aa5-c2a80e2e74a0,Amigos,Motorvrachtschip,gsk,1350000.0,84.09,9.58,1765.0,1970.0,15820.0,1100.0,Caterpillar,45.0,320.0,,2.0,welded,5.75,2550.0,,True,,True,16054.23,764.87,56.0,122,False,
4845e741-895f-4d25-bb32-d6be2b64e4bc,Dylanni,Motorvrachtschip,rensendriessen,3950000.0,135.0,11.45,3089.0,2009.0,33313.0,1600.0,Mitsubishi,81.0,524.0,2000.0,,,,,,True,,True,29259.26,1278.73,17.0,122,False,
4a469ebc-ffa0-4d52-83d5-6dd794e70cc6,Arina hendrika,Motorvrachtschip,gsk,175000.0,59.91,6.62,654.0,1962.0,44500.0,510.0,Volvo Penta,17.5,280.0,,1.0,welded,,1070.0,,True,,True,2921.05,267.58,64.0,122,False,
4a5fd271-a0c2-4fba-85ff-e67341c3da1c,Mister Ed,Duw/Sleepboot,gtsschepen,200000.0,10.78,5.1,,1989.0,,140.0,Schönebecker,,,5800.0,,welded,,,,,,True,18552.88,,37.0,17,False,
4c1447f8-97ed-4e64-8780-45f308cd1271,Passage,Motorvrachtschip,gsk,545000.0,80.0,9.45,1706.0,1930.0,37758.0,485.0,Caterpillar,40.0,350.0,,2.0,,6.0,2200.0,,True,2018.0,True,6812.5,319.46,96.0,73,False,
4c1b2218-34c9-41ab-96be-2d0ade42857d,Ariki,Motorvrachtschip,gtsschepen,210000.0,79.92,8.2,1111.0,1953.0,52000.0,700.0,Detroit Diesel,25.0,300.0,15000.0,1.0,,5.0,1450.0,True,True,,True,2627.63,189.02,73.0,122,False,
4c3d9178-9d08-4f09-9680-ffb7fb369f80,Alwine,Woonschip,gsk,199000.0,28.92,5.02,,1927.0,,,Doosan,16.0,,,,,,,,,,,6881.05,,99.0,122,False,
4c5d2f5c-461b-452b-a172-7c095e9383bf,Kruier & Kruier I,Koppelverband,pcshipbrokers,3495000.0,172.0,11.45,5249.0,2005.0,,,,,,,,,,,,,,,20319.77,665.84,21.0,122,False,
4d9983aa-74aa-4129-a39a-cc23eaaf725f,Godesia,Passagiersschip,gtsschepen,1250000.0,38.6,8.6,,1986.0,,355.0,Volvo Penta,199.0,,,,welded,8.0,,,,,True,32383.42,,40.0,122,False,
4dc6bbef-9f36-4263-ad5a-45e9262f1bc1,Inspiratio,Motorvrachtschip,gsk,695000.0,85.0,8.2,1238.0,1962.0,35454.0,750.0,Cummins,28.0,320.0,,1.0,,5.8,2000.0,,True,,True,8176.47,561.39,64.0,122,False,
4e9f36e2-46a4-44ad-aca3-8972358f95fa,VIOS,Motorvrachtschip,rensendriessen,5150000.0,135.0,11.45,,,,,,,,,,,,,,,,,38148.15,,,115,False,
4ed3664b-25da-4db6-b387-bb05b44e7615,Calendula 12,Tankschip,rensendriessen,950000.0,85.95,9.49,1410.0,1986.0,,,Caterpillar,,,,,,,,,,,True,11052.94,673.76,40.0,87,False,
4f023838-c694-4046-9387-23a7963cd137,Janny,Tankschip,gtsschepen,70000.0,27.04,5.27,148.0,1965.0,,230.0,DAF,30.0,,,2.0,welded,4.1,,False,,,True,2588.76,472.97,61.0,73,False,
4f4375a1-48ff-4968-b8c0-a97652001d40,Edith,Duw/Sleepboot,pcshipbrokers,715000.0,23.46,5.97,,1943.0,,,,,,,,,,,,,,,30477.41,,83.0,122,False,
4fe4344e-bcd1-4eb6-b0fc-79d1660f5090,Eivissa,Accomodatieschip,pcshipbrokers,425000.0,64.36,7.16,535.0,1934.0,,270.0,Volvo,145.0,313.0,,,,,,,True,,False,6603.48,794.39,92.0,73,False,
5010763b-034b-406e-8111-2e025161ce6b,Carisma & Carisma 2,Koppelverband,gtsschepen,4950000.0,92.48,11.45,2584.0,1997.0,14234.0,1278.0,Mitshubishi,80.0,503.0,50000.0,1.0,welded,5.35,2755.0,True,True,,True,53525.09,1915.63,29.0,122,False,
5128cb54-c3ec-4faf-a43a-b20aecbd148d,Karina 3,Motorvrachtschip,gtsschepen,400000.0,79.8,10.08,1307.0,1949.0,76382.0,1001.0,Caterpillar,30.0,230.0,,2.0,mixed,6.2,1750.0,True,True,2007.0,True,5012.53,306.04,77.0,122,False,
5135ea1b-325a-46e0-82e3-fb57a259a136,ARM 25,Motorvrachtschip,gtsschepen,560000.0,104.76,9.5,1768.0,1969.0,,,,,,,,,,,,,,,5345.55,316.74,57.0,122,False,
51ed2428-1f6e-44fd-9f28-f0bdc7e7689b,Cybra,Duwbak,rensendriessen,1200000.0,70.82,11.45,1606.0,2004.0,,,,15.0,400.0,,,,,,,True,,,16944.37,747.2,22.0,80,False,
546088b6-3f31-4aa4-a3a1-bb3ab3d3328d,Tranquilo,Motorvrachtschip,pcshipbrokers,1400000.0,109.99,12.54,3932.0,1988.0,,2081.0,Wartsila,80.0,400.0,30000.0,,,9.3,5300.0,,True,2018.0,True,12728.43,356.05,38.0,122,False,
5527d807-41a7-4a35-b07c-fc8195b63222,Credendo Vides III,Motorvrachtschip,gtsschepen,950000.0,84.65,9.5,1428.0,1957.0,27700.0,750.0,Cummins,55.0,279.0,55000.0,1.0,welded,5.15,1950.0,,True,,True,11222.68,665.27,69.0,122,False,
555d892c-c366-47ba-be2f-bd385df6955e,Marja (donau),Motorvrachtschip,gsk,100000.0,54.95,6.6,618.0,1927.0,,370.0,Caterpillar,14.0,230.0,,2.0,,5.05,940.0,,True,,True,1819.84,161.81,99.0,122,False,
562c9cd7-5873-4249-a2e9-23f56c8cabc8,Nocht,Motorvrachtschip,gsk,445000.0,72.0,8.21,1000.54,1954.0,21594.0,650.0,Volvo,31.0,300.0,,2.0,welded,5.55,1525.0,,True,,True,6180.56,444.76,72.0,31,False,
572d20cc-e01a-458b-93a6-bde2d0453ed1,Orta,Duw/Sleepboot,pcshipbrokers,575000.0,26.47,5.51,,1948.0,5223.0,608.0,Caterpillar,30.0,,11000.0,,riveted,,,,,,True,21722.7,,78.0,31,False,
58d1d502-db20-4a37-868f-d28162aeab5e,Chrisya,Motorvrachtschip,gsk,1400000.0,100.0,9.5,2356.0,1975.0,30000.0,1400.0,Cummins,60.0,340.0,,2.0,,7.0,2799.0,,True,,True,14000.0,594.23,51.0,122,False,
58e59898-fc14-4f1a-99ed-3ced180bb981,Carco Grup 8,Duwbak,gtsschepen,200000.0,76.9,10.0,1083.0,1988.0,,,,,,,4.0,,2.7,,,,,True,2600.78,184.67,38.0,122,False,
599bff86-8c9a-4aba-84fc-02fc58c75e19,Amigos,Motorvrachtschip,galle,2950000.0,134.7,11.45,3921.758,,,,,,,,1.0,,,,,,,,21900.52,752.21,,2,False,
59ebf2e3-7ca0-4166-bec3-1150f862c0c3,Admiral,Tankschip,galle,4100000.0,109.87,11.44,2780.182,2009.0,,,,,,,,,3.31,3023.0,,,,,37316.83,1474.72,17.0,2,False,
5bf6ebde-9c35-4370-9b8a-97ace3b86c78,Sos,Duw/Sleepboot,gsk,220000.0,12.7,5.05,,1964.0,13800.0,450.0,Deutz,18.0,,,,,,,,,,,17322.83,,62.0,122,False,
5ca43e55-73a6-47de-837d-734674e51da8,Merlin,Motorvrachtschip,pcshipbrokers,1590000.0,102.99,9.6,2134.0,1981.0,90000.0,1377.3,Caterpillar,65.0,460.0,44000.0,,welded,5.7,2750.0,,True,,True,15438.39,745.08,45.0,115,False,
5d77e0ea-a61a-4921-a953-c1721acd2f32,Grete - marie,,gsk,2950000.0,85.9,9.46,1498.0,2010.0,,,,,,,,,,,,,,,34342.26,1969.29,16.0,122,False,
5d7bd30d-4d5c-4d59-995f-2509fcd33213,Saffier,Motorvrachtschip,pcshipbrokers,680000.0,66.89,8.17,985.0,1960.0,27600.0,760.0,Caterpillar,40.0,241.0,8800.0,,welded,4.3,1650.0,,True,,True,10165.94,690.36,66.0,122,False,
5e0bddf7-544d-45ef-93e3-5424bae13311,Oscar,Motorvrachtschip,gtsschepen,260000.0,73.0,8.26,1080.0,1964.0,48000.0,875.0,Deutz,17.0,180.0,22000.0,2.0,welded,5.2,1650.0,False,True,2011.0,True,3561.64,240.74,62.0,101,False,
5e31703e-5aca-4b02-94e8-22326fa40cd0,Jasmin,Motorvrachtschip,gsk,875000.0,85.0,9.5,1377.24,1960.0,19500.0,450.0,Volvo,65.0,450.0,,2.0,welded,6.25,1950.0,,True,,True,10294.12,635.33,66.0,122,False,
6011a258-69b7-4e2c-9496-0e1c5939da83,Compari,Motorvrachtschip,gsk,3150000.0,134.65,11.45,3778.0,1998.0,21000.0,1015.0,Caterpillar ,65.0,550.0,,1.0,welded,,,True,True,,True,23393.98,833.77,28.0,73,False,
60ddc496-6790-4e0a-8923-ec82e826811b,Antverpia 60,Duwbak,rensendriessen,1100000.0,88.17,11.5,2292.0,2006.0,,,,,,,,,,,,,,,12475.9,479.93,20.0,122,False,
6108afd0-2588-48de-9fb2-3b7510e5442a,Sympharosa,Motorvrachtschip,gsk,1100000.0,73.0,7.04,803.0,1963.0,,653.0,Mitsubischi,30.0,,,0.0,,,902.0,True,,,,15068.49,1369.86,63.0,122,False,
6147d348-aeb8-4bc8-a21f-05174aa7e22d,Micanto,Motorvrachtschip,gtsschepen,450000.0,80.0,9.0,1273.0,1973.0,33175.0,1179.0,MTU,,320.0,,1.0,welded,4.3,1700.0,True,True,2020.0,True,5625.0,353.5,53.0,122,False,
6298aa68-90d4-4945-b173-4a2cbf2d49d2,Kirsten,,gsk,2650000.0,110.0,11.45,3038.0,2001.0,,,,,,,,,,,,,,,24090.91,872.28,25.0,73,False,
6301865a-2876-422b-a9df-807634058f00,Denver,Motorvrachtschip,gsk,650000.0,82.0,8.28,1170.0,1961.0,36000.0,863.0,Mitsubishi,34.0,220.0,,1.0,welded,5.0,1450.0,,True,,,7926.83,555.56,65.0,122,False,
63773c6b-b4e6-4afd-9d92-227fd56b0859,Anna,Motorvrachtschip,gtsschepen,155000.0,49.5,6.6,513.0,1956.0,46298.0,300.0,DAF,23.0,200.0,9800.0,1.0,mixed,4.44,757.0,False,True,2006.0,True,3131.31,302.14,70.0,122,False,
66070fca-718e-4ae6-8eea-2240ad439ba0,Montana II,Duwbak,gsk,895000.0,92.12,11.49,2480.23,1992.0,1172.0,775.0,Cummins,70.0,500.0,,1.0,welded,,2700.0,,True,,True,9715.59,360.85,34.0,3,False,
68de5863-ce2e-4a5d-aaa7-311dff633692,Commando,Motorvrachtschip,pcshipbrokers,895000.0,93.89,9.5,1804.0,1957.0,,720.0,Deutz,37.0,350.0,30000.0,,welded,5.8,2100.0,True,True,2024.0,True,9532.43,496.12,69.0,101,False,
6936faf4-c0b1-40ff-a931-5077cc14c098,Waterweg,Duw/Sleepboot,pcshipbrokers,550000.0,15.62,4.64,,1979.0,19355.0,,Caterpillar,13.0,,7000.0,,welded,4.2,,,,,False,35211.27,,47.0,122,False,
69976f52-408c-435f-a62d-9b987b1b4bc9,Kraftprotz,Kraanschip,gtsschepen,245000.0,22.8,7.8,85.0,1962.0,,260.0,Deutz,30.0,,5800.0,,welded,5.1,,,,,True,10745.61,2882.35,64.0,122,False,
6b81ffcc-c950-4a0f-830a-4ac8b5bb4f46,CALENDULA 7,Tankschip,rensendriessen,295000.0,45.48,6.05,,,,,,,,,,,,,,,,,6486.37,,,115,False,
6bcf658a-8193-4cea-94bd-8be686f605f3,Juntos,Motorvrachtschip,gtsschepen,915000.0,82.0,9.3,1254.0,1970.0,45817.0,1000.0,Cummins,17.0,320.0,16000.0,2.0,welded,4.5,1800.0,,True,2019.0,True,11158.54,729.67,56.0,122,False,
6ca0497f-8eca-4a27-b56c-994fdc00f94a,Käthe Krieger,Motorvrachtschip,gtsschepen,450000.0,104.89,10.0,1821.0,1963.0,,800.0,Deutz,17.5,325.0,23700.0,1.0,welded,5.5,2200.0,True,True,,True,4290.21,247.12,63.0,122,False,
6d619416-cfdc-4b99-aad2-95f678242fa4,Navata,Motorvrachtschip,rensendriessen,1100000.0,85.93,9.48,1398.0,1971.0,10000.0,1015.0,Caterpillar,17.0,280.0,19000.0,,,,,,True,,True,12801.12,786.84,55.0,122,False,
6da74746-d233-40a4-b0c3-507405960b64,Concentus,Tankschip,galle,4500000.0,110.0,11.4,2520.179,2009.0,,,,,,,,,4.8,3008.0,,,,,40909.09,1785.59,17.0,2,False,
6dab4c2b-1090-4c8a-8e8a-d445b9baff13,Quo-Vadis,Motorvrachtschip,pcshipbrokers,185000.0,60.0,6.67,613.0,1960.0,25241.0,450.0,Scania,24.0,,,,riveted,5.33,,,,,True,3083.33,301.79,66.0,122,False,
6e8a25de-963c-4d85-99dc-7c3f1a23fe7a,Heinrich k,Motorvrachtschip,pcshipbrokers,695000.0,86.0,11.05,2100.0,1958.0,8135.0,680.0,Caterpillar,25.0,420.0,57000.0,,riveted,5.8,3000.0,,True,,True,8081.4,330.95,68.0,3,False,
700ebdba-d780-4f87-a76e-4658705428bc,Irene,Tankschip,gtsschepen,350000.0,36.66,4.99,248.0,1958.0,11000.0,180.0,GM,15.0,,,8.0,,,310.0,,,,True,9547.19,1411.29,68.0,17,False,
717600d4-83fd-4300-a49b-5c2611916b9c,Mironi,Motorvrachtschip,gsk,725000.0,84.42,7.03,1154.3,2001.0,18000.0,400.0,Caterpillar,42.5,325.0,,1.0,welded,5.55,1275.0,True,True,2018.0,True,8588.01,628.09,25.0,122,False,
71cb6cd0-4fab-4d56-bef1-6ef312e33f9c,Aurora,Motorvrachtschip,pcshipbrokers,59500.0,39.26,5.1,364.0,1964.0,,,,,,,,,,,,,,,1515.54,163.46,62.0,122,False,
71ec5a56-d184-4ac4-89f2-e9deb4855fd8,Meare,Motorvrachtschip,gsk,1795000.0,108.69,11.4,3800.0,1974.0,9300.0,1824.6,Cummins,60.5,656.0,,1.0,welded,8.1,3900.0,True,True,,True,16514.86,472.37,52.0,122,False,
72abe732-2120-4848-9dda-417ddc22b172,Pitbull,Koppelverband,gsk,90000.0,39.16,5.08,367.0,1968.0,24277.0,455.0,John Deere,20.0,,,2.0,,4.35,380.0,,,,False,2298.26,245.23,58.0,122,False,
7342ae9c-5c66-4f62-a452-165a0528f990,Wilina,Motorvrachtschip,gsk,1695000.0,109.89,10.06,2550.0,1972.0,51900.0,1600.0,Caterpillar,60.0,500.0,,0.0,welded,6.3,3400.0,False,True,,True,15424.52,664.71,54.0,122,False,
741e8ca6-5126-49ae-b619-d8a7804f055a,Eemsteyn III,,gtsschepen,69500.0,16.93,6.03,105.0,,,,,,,,,welded,,,,,,True,4105.14,661.9,,122,False,
7437b506-0fcd-492a-9a0f-3735eaebb0ed,Katja,Motorvrachtschip,gtsschepen,1050000.0,99.63,9.5,2189.0,1971.0,,1100.0,MWM,20.0,400.0,22000.0,1.0,welded,5.2,2015.0,True,True,2021.0,False,10538.99,479.67,55.0,122,False,
75c4bed9-12ba-49bc-b30d-c38e587cbb33,Liquidos,Tankschip,rensendriessen,1350000.0,100.0,10.5,,1986.0,17167.0,1200.0,Caterpillar,65.0,360.0,44000.0,,,,,,True,2021.0,True,13500.0,,40.0,122,False,
7708c331-74ea-4eae-8567-a939b539d109,MRD-Responder,Tankschip,pcshipbrokers,57500.0,19.17,3.72,50.0,1964.0,,,Mercedes,,,,,welded,,,,,,False,2999.48,1150.0,62.0,122,False,
7764a392-578c-4c77-a2dd-cb41518b3c1c,Leontine-S,Duw/Sleepboot,gtsschepen,460000.0,22.4,5.96,,1954.0,9000.0,520.0,Kmd,20.0,,9000.0,,mixed,4.2,,,,,True,20535.71,,72.0,122,False,
7a9d989b-cf77-472e-a648-ccc770db2369,Salisso,,gsk,295000.0,67.17,8.22,888.0,1938.0,,,,,,,,,,,,,,,4391.84,332.21,88.0,122,False,
7af0668a-83ad-4ea6-9933-0fd45828fcbb,Gibraltar,Tankschip,rensendriessen,5450000.0,110.0,11.45,1934.0,2020.0,,750.0,Volvo Penta,436.0,449.0,,,,,,,True,,True,49545.45,2817.99,6.0,122,False,
7b1574e5-dc7d-40d2-b3b0-43f1d9cef9a7,Dythar,Motorvrachtschip,pcshipbrokers,995000.0,79.98,9.03,1342.0,1966.0,17692.0,812.0,Cummins,35.0,370.0,25000.0,,,5.62,2200.0,,True,,True,12440.61,741.43,60.0,122,False,
7b6a1234-d8a0-4f1f-83c5-6170e9561712,Debussy,,gsk,1825000.0,86.0,9.46,1729.0,2000.0,,,,,,,,,,,,,,,21220.93,1055.52,26.0,122,False,
7b7398ac-fcad-4079-acef-66439a159cd5,Threant,Motorvrachtschip,pcshipbrokers,3075000.0,110.0,11.45,3650.0,2008.0,,,,,,,,,,,,,,,27954.55,842.47,18.0,122,False,
7b96d6f3-8b3b-4133-95d0-3d7d1e70ecff,Jasmar,Tankschip,rensendriessen,3695000.0,105.0,10.03,1880.0,2010.0,35880.0,1278.0,Mitsubishi,163.0,,52000.0,,,,,,,,,35190.48,1965.43,16.0,122,False,
7baf8d0b-e147-4738-8a18-471bcd8cdef3,Deo Confidentes,Motorvrachtschip,galle,4495000.0,135.0,11.45,3748.0,2008.0,,,,,,,1.0,,4.25,,,,,,33296.3,1199.31,18.0,2,False,
7c89791d-9798-478f-bbc8-eec17324d9ff,Fortuna 2,Duwbak,pcshipbrokers,120000.0,57.38,8.8,1135.0,1970.0,,,,,,,,,,,,,,,2091.32,105.73,56.0,122,False,
7cc4dc3e-31a2-4167-9918-bc2d18b7ffca,Avontuur,Beunschip,pcshipbrokers,385000.0,62.8,7.26,712.0,1961.0,14886.0,400.0,Scania,27.5,220.0,3000.0,,riveted,5.55,,,True,,False,6130.57,540.73,65.0,122,False,
7d1bda2a-b42c-4efa-b7eb-129ae5926b17,Neris,Tankschip,gtsschepen,2350000.0,85.85,9.5,1490.0,2007.0,52940.0,1197.0,MTU,50.0,600.0,38000.0,6.0,welded,5.25,1710.0,True,True,2018.0,True,27373.33,1577.18,19.0,122,False,
